classmark,token
MS-TS-00008-J-00040-00008,to
MS-TS-00008-J-00040-00008,his
MS-TS-00008-J-00040-00008,family
MS-TS-00008-J-00040-00008,back
MS-TS-00008-J-00040-00008,in
MS-TS-00008-J-00040-00008,juma
MS-TS-00008-J-00040-00008,mazidat
MS-TS-00008-J-00040-00008,גומה
MS-TS-00008-J-00040-00008,מזידת
MS-TS-00008-J-00040-00008,reporting
MS-TS-00008-J-00040-00008,on
MS-TS-00008-J-00040-00008,an
MS-TS-00008-J-00040-00008,epidemic
MS-TS-00008-J-00040-00008,disease
MS-TS-00008-J-00040-00008,in
MS-TS-00008-J-00040-00008,šamṭūniyya
MS-TS-00008-J-00040-00008,where
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,writer
MS-TS-00008-J-00040-00008,and
MS-TS-00008-J-00040-00008,his
MS-TS-00008-J-00040-00008,son
MS-TS-00008-J-00040-00008,have
MS-TS-00008-J-00040-00008,travelled
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,letter
MS-TS-00008-J-00040-00008,mention
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,return
MS-TS-00008-J-00040-00008,from
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,hajj
MS-TS-00008-J-00040-00008,of
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,sheikh
MS-TS-00008-J-00040-00008,abū
MS-TS-00008-J-00040-00008,al-riḍā
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,merchant
MS-TS-00008-J-00040-00008,from
MS-TS-00008-J-00040-00008,baghdad
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,writer
MS-TS-00008-J-00040-00008,describes
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,illness
MS-TS-00008-J-00040-00008,a
MS-TS-00008-J-00040-00008,an
MS-TS-00008-J-00040-00008,epidemic
MS-TS-00008-J-00040-00008,no
MS-TS-00008-J-00040-00008,house
MS-TS-00008-J-00040-00008,wa
MS-TS-00008-J-00040-00008,spared
MS-TS-00008-J-00040-00008,causing
MS-TS-00008-J-00040-00008,long-lasting
MS-TS-00008-J-00040-00008,fever
MS-TS-00008-J-00040-00008,day
MS-TS-00008-J-00040-00008,in
MS-TS-00008-J-00040-00008,his
MS-TS-00008-J-00040-00008,case
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,son
MS-TS-00008-J-00040-00008,of
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,writer
MS-TS-00008-J-00040-00008,called
MS-TS-00008-J-00040-00008,abū
MS-TS-00008-J-00040-00008,barakāt
MS-TS-00008-J-00040-00008,fell
MS-TS-00008-J-00040-00008,ill
MS-TS-00008-J-00040-00008,a
MS-TS-00008-J-00040-00008,well
MS-TS-00008-J-00040-00008,with
MS-TS-00008-J-00040-00008,strong
MS-TS-00008-J-00040-00008,fever
MS-TS-00008-J-00040-00008,and
MS-TS-00008-J-00040-00008,shaking
MS-TS-00008-J-00040-00008,visit
MS-TS-00008-J-00040-00008,to
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,house
MS-TS-00008-J-00040-00008,of
MS-TS-00008-J-00040-00008,the
MS-TS-00008-J-00040-00008,sheikh
MS-TS-00008-J-00040-00008,abū
MS-TS-00008-J-00040-00008,sa
MS-TS-00008-J-00040-00008,ibn
MS-TS-00008-J-00040-00008,khalaf
MS-TS-00008-J-00040-00008,is
MS-TS-00008-J-00040-00008,mentioned
MS-TS-00010-J-00011-00022,letter
MS-TS-00010-J-00011-00022,from
MS-TS-00010-J-00011-00022,samuel
MS-TS-00010-J-00011-00022,b.
MS-TS-00010-J-00011-00022,ibrahim
MS-TS-00010-J-00011-00022,to
MS-TS-00010-J-00011-00022,his
MS-TS-00010-J-00011-00022,father
MS-TS-00010-J-00011-00022,abū
MS-TS-00010-J-00011-00022,isḥāq
MS-TS-00010-J-00011-00022,ibrahim
MS-TS-00010-J-00011-00022,b.
MS-TS-00010-J-00011-00022,sanbāṭ
MS-TS-00010-J-00011-00022,known
MS-TS-00010-J-00011-00022,a
MS-TS-00010-J-00011-00022,šabbatay
MS-TS-00010-J-00011-00022,who
MS-TS-00010-J-00011-00022,had
MS-TS-00010-J-00011-00022,travelled
MS-TS-00010-J-00011-00022,from
MS-TS-00010-J-00011-00022,egypt
MS-TS-00010-J-00011-00022,to
MS-TS-00010-J-00011-00022,palermo
MS-TS-00010-J-00011-00022,samuel
MS-TS-00010-J-00011-00022,writes
MS-TS-00010-J-00011-00022,about
MS-TS-00010-J-00011-00022,his
MS-TS-00010-J-00011-00022,sister
MS-TS-00010-J-00011-00022,who
MS-TS-00010-J-00011-00022,had
MS-TS-00010-J-00011-00022,developed
MS-TS-00010-J-00011-00022,an
MS-TS-00010-J-00011-00022,abscess
MS-TS-00010-J-00011-00022,in
MS-TS-00010-J-00011-00022,her
MS-TS-00010-J-00011-00022,stomach
MS-TS-00010-J-00013-00003,recto
MS-TS-00010-J-00013-00003,letter
MS-TS-00010-J-00013-00003,concerning
MS-TS-00010-J-00013-00003,various
MS-TS-00010-J-00013-00003,business
MS-TS-00010-J-00013-00003,matter
MS-TS-00010-J-00013-00003,and
MS-TS-00010-J-00013-00003,mentioning
MS-TS-00010-J-00013-00003,al-maḥalla
MS-TS-00010-J-00013-00003,jacob
MS-TS-00010-J-00013-00003,rašīd
MS-TS-00010-J-00013-00003,b.
MS-TS-00010-J-00013-00003,mufaḍḍal
MS-TS-00010-J-00013-00003,tax
MS-TS-00010-J-00013-00003,farmer
MS-TS-00010-J-00013-00003,of
MS-TS-00010-J-00013-00003,šarbīn
MS-TS-00010-J-00013-00003,the
MS-TS-00010-J-00013-00003,shop
MS-TS-00010-J-00013-00003,of
MS-TS-00010-J-00013-00003,mufaḍḍal
MS-TS-00010-J-00013-00003,ibn
MS-TS-00010-J-00013-00003,al-našīlī
MS-TS-00010-J-00013-00003,descendant
MS-TS-00010-J-00013-00003,of
MS-TS-00010-J-00013-00003,yeḥiʾel
MS-TS-00010-J-00013-00003,and
MS-TS-00010-J-00013-00003,surūr
MS-TS-00010-J-00013-00003,b.
MS-TS-00010-J-00013-00003,ibrahim
MS-TS-00010-J-00013-00003,verso
MS-TS-00010-J-00013-00003,recipe
MS-TS-00010-J-00013-00003,in
MS-TS-00010-J-00013-00003,arabic
MS-TS-00010-J-00013-00003,script
MS-TS-00010-J-00014-00024,recto
MS-TS-00010-J-00014-00024,letter
MS-TS-00010-J-00014-00024,from
MS-TS-00010-J-00014-00024,physician
MS-TS-00010-J-00014-00024,to
MS-TS-00010-J-00014-00024,kohen
MS-TS-00010-J-00014-00024,expressing
MS-TS-00010-J-00014-00024,thanks
MS-TS-00010-J-00014-00024,for
MS-TS-00010-J-00014-00024,condolence
MS-TS-00010-J-00014-00024,and
MS-TS-00010-J-00014-00024,including
MS-TS-00010-J-00014-00024,prescription
MS-TS-00010-J-00014-00024,for
MS-TS-00010-J-00014-00024,growing
MS-TS-00010-J-00014-00024,hair
MS-TS-00010-J-00014-00024,in
MS-TS-00010-J-00014-00024,which
MS-TS-00010-J-00014-00024,the
MS-TS-00010-J-00014-00024,writer
MS-TS-00010-J-00014-00024,switch
MS-TS-00010-J-00014-00024,to
MS-TS-00010-J-00014-00024,arabic
MS-TS-00010-J-00014-00024,script
MS-TS-00010-J-00014-00024,but
MS-TS-00010-J-00014-00024,then
MS-TS-00010-J-00014-00024,reverts
MS-TS-00010-J-00014-00024,back
MS-TS-00010-J-00014-00024,to
MS-TS-00010-J-00014-00024,hebrew
MS-TS-00010-J-00014-00024,script
MS-TS-00010-J-00014-00024,verso
MS-TS-00010-J-00014-00024,fragment
MS-TS-00010-J-00014-00024,of
MS-TS-00010-J-00014-00024,an
MS-TS-00010-J-00014-00024,arabic
MS-TS-00010-J-00014-00024,official
MS-TS-00010-J-00014-00024,document
MS-TS-00010-J-00016-00016,letter
MS-TS-00010-J-00016-00016,from
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,zikrī
MS-TS-00010-J-00016-00016,to
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,ʿalī
MS-TS-00010-J-00016-00016,detailing
MS-TS-00010-J-00016-00016,ophthalmological
MS-TS-00010-J-00016-00016,health
MS-TS-00010-J-00016-00016,problem
MS-TS-00010-J-00016-00016,and
MS-TS-00010-J-00016-00016,mentioning
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,l-ḥasan
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,zukrī
MS-TS-00010-J-00016-00016,is
MS-TS-00010-J-00016-00016,suffering
MS-TS-00010-J-00016-00016,from
MS-TS-00010-J-00016-00016,cataract
MS-TS-00010-J-00016-00016,which
MS-TS-00010-J-00016-00016,is
MS-TS-00010-J-00016-00016,impairing
MS-TS-00010-J-00016-00016,his
MS-TS-00010-J-00016-00016,vision
MS-TS-00010-J-00016-00016,and
MS-TS-00010-J-00016-00016,make
MS-TS-00010-J-00016-00016,him
MS-TS-00010-J-00016-00016,see
MS-TS-00010-J-00016-00016,like
MS-TS-00010-J-00016-00016,piece
MS-TS-00010-J-00016-00016,of
MS-TS-00010-J-00016-00016,marble
MS-TS-00010-J-00016-00016,and
MS-TS-00010-J-00016-00016,intense
MS-TS-00010-J-00016-00016,eye-pain
MS-TS-00010-J-00016-00016,verso
MS-TS-00010-J-00016-00016,letter
MS-TS-00010-J-00016-00016,of
MS-TS-00010-J-00016-00016,reply
MS-TS-00010-J-00016-00016,to
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,zikrī
MS-TS-00010-J-00016-00016,written
MS-TS-00010-J-00016-00016,around
MS-TS-00010-J-00016-00016,an
MS-TS-00010-J-00016-00016,arabic
MS-TS-00010-J-00016-00016,document
MS-TS-00010-J-00016-00016,which
MS-TS-00010-J-00016-00016,give
MS-TS-00010-J-00016-00016,advice
MS-TS-00010-J-00016-00016,regarding
MS-TS-00010-J-00016-00016,health
MS-TS-00010-J-00016-00016,suggesting
MS-TS-00010-J-00016-00016,eye-washes
MS-TS-00010-J-00016-00016,with
MS-TS-00010-J-00016-00016,bucket
MS-TS-00010-J-00016-00016,of
MS-TS-00010-J-00016-00016,well-water
MS-TS-00010-J-00016-00016,bloodletting
MS-TS-00010-J-00016-00016,and
MS-TS-00010-J-00016-00016,that
MS-TS-00010-J-00016-00016,abū
MS-TS-00010-J-00016-00016,zikrī
MS-TS-00010-J-00016-00016,avoid
MS-TS-00010-J-00016-00016,consuming
MS-TS-00010-J-00016-00016,dairy
MS-TS-00010-J-00016-00016,product
MS-TS-00012-00033,recto
MS-TS-00012-00033,medical
MS-TS-00012-00033,prescription
MS-TS-00012-00033,with
MS-TS-00012-00033,instruction
MS-TS-00012-00033,for
MS-TS-00012-00033,preparation
MS-TS-00012-00033,ingredient
MS-TS-00012-00033,include
MS-TS-00012-00033,myrobalan
MS-TS-00012-00033,red
MS-TS-00012-00033,raisin
MS-TS-00012-00033,and
MS-TS-00012-00033,borage
MS-TS-00012-00033,in
MS-TS-00012-00033,rubricated
MS-TS-00012-00033,script
MS-TS-00012-00033,abū
MS-TS-00012-00033,ʿumar
MS-TS-00012-00033,the
MS-TS-00012-00033,doctor
MS-TS-00012-00033,is
MS-TS-00012-00033,mentioned
MS-TS-00012-00033,on
MS-TS-00012-00033,verso
MS-TS-00012-00033,verso
MS-TS-00012-00033,draft
MS-TS-00012-00033,of
MS-TS-00012-00033,letter
MS-TS-00012-00033,and
MS-TS-00012-00033,piyyuṭ
MS-TS-00012-00052,bifolium
MS-TS-00012-00052,that
MS-TS-00012-00052,show
MS-TS-00012-00052,considerable
MS-TS-00012-00052,evidence
MS-TS-00012-00052,of
MS-TS-00012-00052,reuse
MS-TS-00012-00052,originally
MS-TS-00012-00052,there
MS-TS-00012-00052,wa
MS-TS-00012-00052,colophon
MS-TS-00012-00052,on
MS-TS-00012-00052,f.
MS-TS-00012-00052,to
MS-TS-00012-00052,isaac
MS-TS-00012-00052,b.
MS-TS-00012-00052,sulaymān
MS-TS-00012-00052,book
MS-TS-00012-00052,of
MS-TS-00012-00052,fever
MS-TS-00012-00052,כתאב
MS-TS-00012-00052,מגמוע
MS-TS-00012-00052,מן
MS-TS-00012-00052,אקאויל
MS-TS-00012-00052,אלאואיל
MS-TS-00012-00052,פי
MS-TS-00012-00052,אלחמאיאת
MS-TS-00012-00052,ממא
MS-TS-00012-00052,עני
MS-TS-00012-00052,בגמעה
MS-TS-00012-00052,ותאליפה
MS-TS-00012-00052,אסחק
MS-TS-00012-00052,בן
MS-TS-00012-00052,סולימאן
MS-TS-00012-00052,אל
MS-TS-00012-00052,אסראילי
MS-TS-00012-00052,subsequently
MS-TS-00012-00052,other
MS-TS-00012-00052,hand
MS-TS-00012-00052,have
MS-TS-00012-00052,reused
MS-TS-00012-00052,both
MS-TS-00012-00052,side
MS-TS-00012-00052,of
MS-TS-00012-00052,the
MS-TS-00012-00052,bifolium
MS-TS-00012-00052,treating
MS-TS-00012-00052,it
MS-TS-00012-00052,a
MS-TS-00012-00052,single
MS-TS-00012-00052,leaf
MS-TS-00012-00052,the
MS-TS-00012-00052,text
MS-TS-00012-00052,include
MS-TS-00012-00052,different
MS-TS-00012-00052,judaeo-arabic
MS-TS-00012-00052,philosophical
MS-TS-00012-00052,treatise
MS-TS-00012-00052,on
MS-TS-00012-00052,creation
MS-TS-00012-00052,and
MS-TS-00012-00052,some
MS-TS-00012-00052,arabic
MS-TS-00012-00052,basmalas
MS-TS-00013-J-00006-00004,letter
MS-TS-00013-J-00006-00004,requesting
MS-TS-00013-J-00006-00004,various
MS-TS-00013-J-00006-00004,drugstore
MS-TS-00013-J-00006-00004,item
MS-TS-00013-J-00006-00004,to
MS-TS-00013-J-00006-00004,be
MS-TS-00013-J-00006-00004,sent
MS-TS-00013-J-00006-00004,mentioning
MS-TS-00013-J-00006-00004,people
MS-TS-00013-J-00006-00004,including
MS-TS-00013-J-00006-00004,abū
MS-TS-00013-J-00006-00004,l-faḍāʾil
MS-TS-00013-J-00006-00004,and
MS-TS-00013-J-00006-00004,place
MS-TS-00013-J-00006-00004,such
MS-TS-00013-J-00006-00004,a
MS-TS-00013-J-00006-00004,qalyūb
MS-TS-00013-J-00006-00004,the
MS-TS-00013-J-00006-00004,drugstore
MS-TS-00013-J-00006-00004,item
MS-TS-00013-J-00006-00004,are
MS-TS-00013-J-00006-00004,all
MS-TS-00013-J-00006-00004,written
MS-TS-00013-J-00006-00004,in
MS-TS-00013-J-00006-00004,arabic
MS-TS-00013-J-00006-00004,script
MS-TS-00013-J-00006-00014,recto
MS-TS-00013-J-00006-00014,dowry
MS-TS-00013-J-00006-00014,deed
MS-TS-00013-J-00006-00014,שטר
MS-TS-00013-J-00006-00014,פרנא
MS-TS-00013-J-00006-00014,for
MS-TS-00013-J-00006-00014,ḥaẓiyya
MS-TS-00013-J-00006-00014,bint
MS-TS-00013-J-00006-00014,nathan
MS-TS-00013-J-00006-00014,bride
MS-TS-00013-J-00006-00014,and
MS-TS-00013-J-00006-00014,manṣūr
MS-TS-00013-J-00006-00014,groom
MS-TS-00013-J-00006-00014,dated
MS-TS-00013-J-00006-00014,c.
MS-TS-00013-J-00006-00014,ce
MS-TS-00013-J-00006-00014,in
MS-TS-00013-J-00006-00014,tyre
MS-TS-00013-J-00006-00014,the
MS-TS-00013-J-00006-00014,bride
MS-TS-00013-J-00006-00014,agrees
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,reside
MS-TS-00013-J-00006-00014,with
MS-TS-00013-J-00006-00014,her
MS-TS-00013-J-00006-00014,parent
MS-TS-00013-J-00006-00014,in
MS-TS-00013-J-00006-00014,tyre
MS-TS-00013-J-00006-00014,for
MS-TS-00013-J-00006-00014,the
MS-TS-00013-J-00006-00014,first
MS-TS-00013-J-00006-00014,year
MS-TS-00013-J-00006-00014,of
MS-TS-00013-J-00006-00014,her
MS-TS-00013-J-00006-00014,marriage
MS-TS-00013-J-00006-00014,after
MS-TS-00013-J-00006-00014,which
MS-TS-00013-J-00006-00014,she
MS-TS-00013-J-00006-00014,will
MS-TS-00013-J-00006-00014,move
MS-TS-00013-J-00006-00014,with
MS-TS-00013-J-00006-00014,her
MS-TS-00013-J-00006-00014,husband
MS-TS-00013-J-00006-00014,manṣūr
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,acre
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,reside
MS-TS-00013-J-00006-00014,in
MS-TS-00013-J-00006-00014,house
MS-TS-00013-J-00006-00014,given
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,them
MS-TS-00013-J-00006-00014,by
MS-TS-00013-J-00006-00014,her
MS-TS-00013-J-00006-00014,father
MS-TS-00013-J-00006-00014,nathan
MS-TS-00013-J-00006-00014,nathan
MS-TS-00013-J-00006-00014,reserve
MS-TS-00013-J-00006-00014,the
MS-TS-00013-J-00006-00014,right
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,reside
MS-TS-00013-J-00006-00014,in
MS-TS-00013-J-00006-00014,that
MS-TS-00013-J-00006-00014,same
MS-TS-00013-J-00006-00014,house
MS-TS-00013-J-00006-00014,should
MS-TS-00013-J-00006-00014,he
MS-TS-00013-J-00006-00014,return
MS-TS-00013-J-00006-00014,to
MS-TS-00013-J-00006-00014,acre
MS-TS-00013-J-00006-00014,witnessed
MS-TS-00013-J-00006-00014,by
MS-TS-00013-J-00006-00014,joseph
MS-TS-00013-J-00006-00014,ha-levi
MS-TS-00013-J-00006-00014,b.
MS-TS-00013-J-00006-00014,manasseh
MS-TS-00013-J-00006-00014,mevoraḵ
MS-TS-00013-J-00006-00014,b.
MS-TS-00013-J-00006-00014,menaḥem
MS-TS-00013-J-00006-00014,and
MS-TS-00013-J-00006-00014,samuel
MS-TS-00013-J-00006-00014,b.
MS-TS-00013-J-00006-00014,moses
MS-TS-00013-J-00006-00014,he-ḥaver
MS-TS-00013-J-00006-00014,who
MS-TS-00013-J-00006-00014,also
MS-TS-00013-J-00006-00014,wrote
MS-TS-00013-J-00006-00014,the
MS-TS-00013-J-00006-00014,document
MS-TS-00013-J-00006-00014,verso
MS-TS-00013-J-00006-00014,an
MS-TS-00013-J-00006-00014,unrelated
MS-TS-00013-J-00006-00014,twelve-line
MS-TS-00013-J-00006-00014,text
MS-TS-00013-J-00006-00014,medical
MS-TS-00013-J-00006-00014,prescription
MS-TS-00013-J-00006-00014,in
MS-TS-00013-J-00006-00014,arabic
MS-TS-00013-J-00006-00014,script
MS-TS-AR-00041-00081,short
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,writing
MS-TS-AR-00041-00081,paper
MS-TS-AR-00041-00081,in
MS-TS-AR-00041-00081,india
MS-TS-AR-00041-00081,jewish
MS-TS-AR-00041-00081,trader
MS-TS-AR-00041-00081,resident
MS-TS-AR-00041-00081,there
MS-TS-AR-00041-00081,sometimes
MS-TS-AR-00041-00081,wrote
MS-TS-AR-00041-00081,their
MS-TS-AR-00041-00081,document
MS-TS-AR-00041-00081,on
MS-TS-AR-00041-00081,cloth
MS-TS-AR-00041-00081,recto
MS-TS-AR-00041-00081,medical
MS-TS-AR-00041-00081,recipe
MS-TS-AR-00041-00081,including
MS-TS-AR-00041-00081,wide
MS-TS-AR-00041-00081,variety
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,exotic
MS-TS-AR-00041-00081,ingredient
MS-TS-AR-00041-00081,from
MS-TS-AR-00041-00081,india
MS-TS-AR-00041-00081,persia
MS-TS-AR-00041-00081,and
MS-TS-AR-00041-00081,elsewhere
MS-TS-AR-00041-00081,probably
MS-TS-AR-00041-00081,written
MS-TS-AR-00041-00081,by
MS-TS-AR-00041-00081,the
MS-TS-AR-00041-00081,india
MS-TS-AR-00041-00081,trader
MS-TS-AR-00041-00081,abraham
MS-TS-AR-00041-00081,ibn
MS-TS-AR-00041-00081,yijū
MS-TS-AR-00041-00081,ingredient
MS-TS-AR-00041-00081,include
MS-TS-AR-00041-00081,psoralea
MS-TS-AR-00041-00081,bituminous
MS-TS-AR-00041-00081,yellow
MS-TS-AR-00041-00081,black
MS-TS-AR-00041-00081,and
MS-TS-AR-00041-00081,chebulic
MS-TS-AR-00041-00081,myrobalan
MS-TS-AR-00041-00081,bdellium
MS-TS-AR-00041-00081,leek
MS-TS-AR-00041-00081,seed
MS-TS-AR-00041-00081,leek-water
MS-TS-AR-00041-00081,fennel
MS-TS-AR-00041-00081,indian
MS-TS-AR-00041-00081,salt
MS-TS-AR-00041-00081,persian
MS-TS-AR-00041-00081,origan
MS-TS-AR-00041-00081,nard
MS-TS-AR-00041-00081,cumin
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,kirman
MS-TS-AR-00041-00081,cinnamon
MS-TS-AR-00041-00081,sagapenum
MS-TS-AR-00041-00081,and
MS-TS-AR-00041-00081,sugar
MS-TS-AR-00041-00081,candy
MS-TS-AR-00041-00081,verso
MS-TS-AR-00041-00081,part
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,court
MS-TS-AR-00041-00081,record
MS-TS-AR-00041-00081,in
MS-TS-AR-00041-00081,the
MS-TS-AR-00041-00081,hand
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,ibn
MS-TS-AR-00041-00081,yijū
MS-TS-AR-00041-00081,presumably
MS-TS-AR-00041-00081,written
MS-TS-AR-00041-00081,in
MS-TS-AR-00041-00081,mangalore
MS-TS-AR-00041-00081,india
MS-TS-AR-00041-00081,the
MS-TS-AR-00041-00081,text
MS-TS-AR-00041-00081,of
MS-TS-AR-00041-00081,the
MS-TS-AR-00041-00081,court
MS-TS-AR-00041-00081,record
MS-TS-AR-00041-00081,is
MS-TS-AR-00041-00081,badly
MS-TS-AR-00041-00081,effaced
MS-TS-AR-00041-00081,but
MS-TS-AR-00041-00081,it
MS-TS-AR-00041-00081,refers
MS-TS-AR-00041-00081,to
MS-TS-AR-00041-00081,court
MS-TS-AR-00041-00081,ruling
MS-TS-AR-00041-00081,that
MS-TS-AR-00041-00081,wa
MS-TS-AR-00041-00081,issued
MS-TS-AR-00041-00081,in
MS-TS-AR-00041-00081,bharūch
MS-TS-AR-00041-00081,port
MS-TS-AR-00041-00081,city
MS-TS-AR-00041-00081,in
MS-TS-AR-00041-00081,northwest
MS-TS-AR-00041-00081,india
MS-TS-K-00015-00009,list
MS-TS-K-00015-00009,of
MS-TS-K-00015-00009,object
MS-TS-K-00015-00009,found
MS-TS-K-00015-00009,in
MS-TS-K-00015-00009,physician
MS-TS-K-00015-00009,dispensary
MS-TS-K-00015-00009,referring
MS-TS-K-00015-00009,to
MS-TS-K-00015-00009,different
MS-TS-K-00015-00009,kind
MS-TS-K-00015-00009,of
MS-TS-K-00015-00009,bottle
MS-TS-K-00015-00009,container
MS-TS-K-00015-00009,made
MS-TS-K-00015-00009,of
MS-TS-K-00015-00009,clay
MS-TS-K-00015-00009,box
MS-TS-K-00015-00009,pot
MS-TS-K-00015-00009,and
MS-TS-K-00015-00009,oven
MS-TS-K-00015-00009,between
MS-TS-K-00015-00009,the
MS-TS-K-00015-00009,second
MS-TS-K-00015-00009,and
MS-TS-K-00015-00009,the
MS-TS-K-00015-00009,third
MS-TS-K-00015-00009,column
MS-TS-K-00015-00009,box
MS-TS-K-00015-00009,made
MS-TS-K-00015-00009,of
MS-TS-K-00015-00009,copper
MS-TS-K-00015-00009,used
MS-TS-K-00015-00009,by
MS-TS-K-00015-00009,the
MS-TS-K-00015-00009,physician
MS-TS-K-00015-00009,for
MS-TS-K-00015-00009,water
MS-TS-K-00015-00009,is
MS-TS-K-00015-00009,mentioned
MS-TS-K-00015-00009,arabic
MS-TS-K-00015-00009,jotting
MS-TS-K-00015-00009,on
MS-TS-K-00015-00009,verso
MS-TS-K-00025-00212,medical
MS-TS-K-00025-00212,recipe
MS-TS-K-00025-00212,with
MS-TS-K-00025-00212,no
MS-TS-K-00025-00212,description
MS-TS-K-00025-00212,of
MS-TS-K-00025-00212,it
MS-TS-K-00025-00212,use
MS-TS-K-00025-00212,the
MS-TS-K-00025-00212,ingredient
MS-TS-K-00025-00212,are
MS-TS-K-00025-00212,anchusa
MS-TS-K-00025-00212,milk
MS-TS-K-00025-00212,myrobalan
MS-TS-K-00025-00212,agaric
MS-TS-K-00025-00212,armenian
MS-TS-K-00025-00212,bole
MS-TS-K-00025-00212,anise
MS-TS-K-00025-00212,and
MS-TS-K-00025-00212,lavender
MS-TS-K-00025-00212,the
MS-TS-K-00025-00212,leaf
MS-TS-K-00025-00212,also
MS-TS-K-00025-00212,preserve
MS-TS-K-00025-00212,portion
MS-TS-K-00025-00212,of
MS-TS-K-00025-00212,two
MS-TS-K-00025-00212,line
MS-TS-K-00025-00212,of
MS-TS-K-00025-00212,widely-spaced
MS-TS-K-00025-00212,arabic
MS-TS-K-00025-00212,official
MS-TS-K-00025-00212,document
MS-TS-K-00025-00212,in
MS-TS-K-00025-00212,very
MS-TS-K-00025-00212,large
MS-TS-K-00025-00212,script
MS-TS-K-00025-00212,written
MS-TS-K-00025-00212,transversally
MS-TS-K-00025-00212,in
MS-TS-K-00025-00212,relation
MS-TS-K-00025-00212,to
MS-TS-K-00025-00212,the
MS-TS-K-00025-00212,medical
MS-TS-K-00025-00212,text
MS-TS-00013-J-00020-00016,letter
MS-TS-00013-J-00020-00016,from
MS-TS-00013-J-00020-00016,jacob
MS-TS-00013-J-00020-00016,b.
MS-TS-00013-J-00020-00016,isaac
MS-TS-00013-J-00020-00016,to
MS-TS-00013-J-00020-00016,his
MS-TS-00013-J-00020-00016,son
MS-TS-00013-J-00020-00016,isaac
MS-TS-00013-J-00020-00016,the
MS-TS-00013-J-00020-00016,father
MS-TS-00013-J-00020-00016,describes
MS-TS-00013-J-00020-00016,skin
MS-TS-00013-J-00020-00016,condition
MS-TS-00013-J-00020-00016,called
MS-TS-00013-J-00020-00016,dā
MS-TS-00013-J-00020-00016,al-quwab
MS-TS-00013-J-00020-00016,that
MS-TS-00013-J-00020-00016,is
MS-TS-00013-J-00020-00016,affecting
MS-TS-00013-J-00020-00016,him
MS-TS-00018-J-00002-00011,recto
MS-TS-00018-J-00002-00011,letter
MS-TS-00018-J-00002-00011,from
MS-TS-00018-J-00002-00011,man
MS-TS-00018-J-00002-00011,sent
MS-TS-00018-J-00002-00011,to
MS-TS-00018-J-00002-00011,minyat
MS-TS-00018-J-00002-00011,zifta
MS-TS-00018-J-00002-00011,egypt
MS-TS-00018-J-00002-00011,describing
MS-TS-00018-J-00002-00011,an
MS-TS-00018-J-00002-00011,epidemic
MS-TS-00018-J-00002-00011,taking
MS-TS-00018-J-00002-00011,place
MS-TS-00018-J-00002-00011,there
MS-TS-00018-J-00002-00011,there
MS-TS-00018-J-00002-00011,which
MS-TS-00018-J-00002-00011,had
MS-TS-00018-J-00002-00011,caused
MS-TS-00018-J-00002-00011,twelve
MS-TS-00018-J-00002-00011,or
MS-TS-00018-J-00002-00011,thirteen
MS-TS-00018-J-00002-00011,death
MS-TS-00018-J-00002-00011,in
MS-TS-00018-J-00002-00011,the
MS-TS-00018-J-00002-00011,jewish
MS-TS-00018-J-00002-00011,community
MS-TS-00018-J-00002-00011,mention
MS-TS-00018-J-00002-00011,šabbetay
MS-TS-00018-J-00002-00011,b.
MS-TS-00018-J-00002-00011,abraham
MS-TS-00018-J-00002-00011,verso
MS-TS-00018-J-00002-00011,address
MS-TS-00018-J-00002-00011,in
MS-TS-00018-J-00002-00011,arabic
MS-TS-00018-J-00002-00011,and
